,User ID,Session ID,Event Time,Event,Device,Region,Channel,Product Category,Revenue,Bonus Flag
6520,USR03038,SES03038,2025-12-21 02:43:14.531254,Browse,Tablet,South,Organic,Fashion,0.0,Yes
6521,USR03038,SES03038,2025-12-21 02:45:14.531254,Add to Cart,Tablet,South,Organic,Fashion,0.0,Yes
6522,USR03038,SES03038,2025-12-21 02:47:14.531254,Checkout,Tablet,South,Organic,Fashion,0.0,Yes
6523,USR03039,SES03039,2025-12-23 04:37:58.706012,Browse,Mobile,North,Google Ads,Electronics,0.0,Yes
6524,USR03039,SES03039,2025-12-23 04:40:58.706012,Add to Cart,Mobile,North,Google Ads,Electronics,0.0,Yes
6525,USR03039,SES03039,2025-12-23 04:45:58.706012,Checkout,Mobile,North,Google Ads,Electronics,0.0,Yes
6526,USR03040,SES03040,2025-12-23 09:29:43.799660,Browse,Tablet,South,Organic,Beauty,0.0,Yes
6527,USR03040,SES03040,2025-12-23 09:34:43.799660,Add to Cart,Tablet,South,Organic,Beauty,0.0,Yes
6528,USR03041,SES03041,2025-12-18 17:23:16.139764,Browse,Desktop,South,Organic,Electronics,0.0,Yes
6529,USR03041,SES03041,2025-12-18 17:26:16.139764,Add to Cart,Desktop,South,Organic,Electronics,0.0,Yes
6530,USR03042,SES03042,2026-01-03 01:50:08.767603,Browse,Desktop,South,Organic,Beauty,0.0,Yes
6531,USR03042,SES03042,2026-01-03 01:54:08.767603,Add to Cart,Desktop,South,Organic,Beauty,0.0,Yes
6532,USR03043,SES03043,2025-12-13 01:24:52.430266,Browse,Mobile,West,Google Ads,Beauty,0.0,Yes
6533,USR03044,SES03044,2025-12-19 20:04:08.214120,Browse,Mobile,South,Organic,Fashion,0.0,Yes
6534,USR03044,SES03044,2025-12-19 20:08:08.214120,Add to Cart,Mobile,South,Organic,Fashion,0.0,Yes
6535,USR03044,SES03044,2025-12-19 20:13:08.214120,Checkout,Mobile,South,Organic,Fashion,0.0,Yes
6536,USR03045,SES03045,2025-12-18 16:42:15.205879,Browse,Tablet,North,Organic,Home,0.0,Yes
6537,USR03046,SES03046,2026-01-04 00:57:09.841035,Browse,Tablet,South,Social Media,Sports,0.0,Yes
6538,USR03046,SES03046,2026-01-04 01:02:09.841035,Add to Cart,Tablet,South,Social Media,Sports,0.0,Yes
6539,USR03046,SES03046,2026-01-04 01:07:09.841035,Checkout,Tablet,South,Social Media,Sports,0.0,Yes
6540,USR03047,SES03047,2025-12-10 01:18:03.443332,Browse,Mobile,South,Email,Sports,0.0,Yes
6541,USR03047,SES03047,2025-12-10 01:21:03.443332,Add to Cart,Mobile,South,Email,Sports,0.0,Yes
6542,USR03048,SES03048,2025-12-15 03:38:22.948293,Browse,Desktop,North,Google Ads,Electronics,0.0,Yes
6543,USR03048,SES03048,2025-12-15 03:41:22.948293,Add to Cart,Desktop,North,Google Ads,Electronics,0.0,Yes
6544,USR03048,SES03048,2025-12-15 03:46:22.948293,Checkout,Desktop,North,Google Ads,Electronics,0.0,Yes
6545,USR03049,SES03049,2025-12-28 05:19:56.704999,Browse,Mobile,North,Google Ads,Electronics,0.0,Yes
6546,USR03049,SES03049,2025-12-28 05:22:56.704999,Add to Cart,Mobile,North,Google Ads,Electronics,0.0,Yes
6547,USR03049,SES03049,2025-12-28 05:27:56.704999,Checkout,Mobile,North,Google Ads,Electronics,0.0,Yes
6548,USR03050,SES03050,2025-12-25 21:44:19.149515,Browse,Mobile,South,Organic,Fashion,0.0,Yes
6549,USR03050,SES03050,2025-12-25 21:47:19.149515,Add to Cart,Mobile,South,Organic,Fashion,0.0,Yes
6550,USR03050,SES03050,2025-12-25 21:51:19.149515,Checkout,Mobile,South,Organic,Fashion,0.0,Yes
6551,USR03051,SES03051,2026-01-05 23:35:02.860003,Browse,Mobile,South,Social Media,Sports,0.0,Yes
6552,USR03051,SES03051,2026-01-05 23:40:02.860003,Add to Cart,Mobile,South,Social Media,Sports,0.0,Yes
6553,USR03052,SES03052,2025-12-21 04:07:19.450576,Browse,Tablet,East,Email,Fashion,0.0,Yes
6554,USR03052,SES03052,2025-12-21 04:10:19.450576,Add to Cart,Tablet,East,Email,Fashion,0.0,Yes
6555,USR03052,SES03052,2025-12-21 04:15:19.450576,Checkout,Tablet,East,Email,Fashion,0.0,Yes
6556,USR03053,SES03053,2025-12-24 13:31:57.803596,Browse,Desktop,South,Google Ads,Sports,0.0,Yes
6557,USR03053,SES03053,2025-12-24 13:33:57.803596,Add to Cart,Desktop,South,Google Ads,Sports,0.0,Yes
6558,USR03053,SES03053,2025-12-24 13:37:57.803596,Checkout,Desktop,South,Google Ads,Sports,0.0,Yes
6559,USR03054,SES03054,2025-12-19 03:00:17.937118,Browse,Mobile,North,Social Media,Home,0.0,Yes
6560,USR03054,SES03054,2025-12-19 03:03:17.937118,Add to Cart,Mobile,North,Social Media,Home,0.0,Yes
6561,USR03054,SES03054,2025-12-19 03:08:17.937118,Checkout,Mobile,North,Social Media,Home,0.0,Yes
6562,USR03055,SES03055,2025-12-12 16:31:14.713471,Browse,Tablet,East,Email,Home,0.0,Yes
6563,USR03055,SES03055,2025-12-12 16:34:14.713471,Add to Cart,Tablet,East,Email,Home,0.0,Yes
6564,USR03056,SES03056,2025-12-12 08:10:40.175626,Browse,Tablet,West,Organic,Fashion,0.0,Yes
6565,USR03056,SES03056,2025-12-12 08:14:40.175626,Add to Cart,Tablet,West,Organic,Fashion,0.0,Yes
6566,USR03057,SES03057,2025-12-25 07:37:48.710591,Browse,Mobile,South,Social Media,Fashion,0.0,Yes
6567,USR03058,SES03058,2025-12-24 02:29:33.449214,Browse,Tablet,North,Social Media,Sports,0.0,Yes
6568,USR03059,SES03059,2025-12-16 07:29:43.015364,Browse,Tablet,South,Email,Sports,0.0,Yes
6569,USR03060,SES03060,2025-12-22 19:37:22.150180,Browse,Tablet,North,Email,Electronics,0.0,Yes
6570,USR03061,SES03061,2025-12-15 00:23:07.626065,Browse,Mobile,East,Organic,Sports,0.0,Yes
6571,USR03061,SES03061,2025-12-15 00:25:07.626065,Add to Cart,Mobile,East,Organic,Sports,0.0,Yes
6572,USR03061,SES03061,2025-12-15 00:29:07.626065,Checkout,Mobile,East,Organic,Sports,0.0,Yes
6573,USR03062,SES03062,2026-01-03 10:13:03.832279,Browse,Desktop,West,Organic,Fashion,0.0,Yes
6574,USR03062,SES03062,2026-01-03 10:17:03.832279,Add to Cart,Desktop,West,Organic,Fashion,0.0,Yes
6575,USR03062,SES03062,2026-01-03 10:21:03.832279,Checkout,Desktop,West,Organic,Fashion,0.0,Yes
6576,USR03063,SES03063,2025-12-26 05:52:20.921053,Browse,Mobile,East,Organic,Beauty,0.0,Yes
6577,USR03063,SES03063,2025-12-26 05:57:20.921053,Add to Cart,Mobile,East,Organic,Beauty,0.0,Yes
6578,USR03063,SES03063,2025-12-26 06:02:20.921053,Checkout,Mobile,East,Organic,Beauty,0.0,Yes
6579,USR03063,SES03063,2025-12-26 06:05:20.921053,Purchase,Mobile,East,Organic,Beauty,224.25,No
6580,USR03064,SES03064,2025-12-11 09:36:40.142197,Browse,Mobile,South,Email,Fashion,0.0,Yes
6581,USR03064,SES03064,2025-12-11 09:38:40.142197,Add to Cart,Mobile,South,Email,Fashion,0.0,Yes
6582,USR03065,SES03065,2025-12-15 11:46:27.206135,Browse,Mobile,East,Email,Beauty,0.0,Yes
6583,USR03065,SES03065,2025-12-15 11:49:27.206135,Add to Cart,Mobile,East,Email,Beauty,0.0,Yes
6584,USR03065,SES03065,2025-12-15 11:51:27.206135,Checkout,Mobile,East,Email,Beauty,0.0,Yes
6585,USR03066,SES03066,2025-12-16 17:39:33.184271,Browse,Desktop,East,Organic,Electronics,0.0,Yes
6586,USR03066,SES03066,2025-12-16 17:43:33.184271,Add to Cart,Desktop,East,Organic,Electronics,0.0,Yes
6587,USR03066,SES03066,2025-12-16 17:46:33.184271,Checkout,Desktop,East,Organic,Electronics,0.0,Yes
6588,USR03067,SES03067,2025-12-14 02:50:19.228274,Browse,Mobile,West,Google Ads,Home,0.0,Yes
6589,USR03067,SES03067,2025-12-14 02:53:19.228274,Add to Cart,Mobile,West,Google Ads,Home,0.0,Yes
6590,USR03067,SES03067,2025-12-14 02:56:19.228274,Checkout,Mobile,West,Google Ads,Home,0.0,Yes
6591,USR03068,SES03068,2025-12-22 04:11:06.255610,Browse,Tablet,East,Email,Beauty,0.0,Yes
6592,USR03068,SES03068,2025-12-22 04:13:06.255610,Add to Cart,Tablet,East,Email,Beauty,0.0,Yes
6593,USR03068,SES03068,2025-12-22 04:16:06.255610,Checkout,Tablet,East,Email,Beauty,0.0,Yes
6594,USR03069,SES03069,2025-12-13 22:27:37.814910,Browse,Tablet,North,Email,Fashion,0.0,Yes
6595,USR03069,SES03069,2025-12-13 22:29:37.814910,Add to Cart,Tablet,North,Email,Fashion,0.0,Yes
6596,USR03070,SES03070,2026-01-02 10:07:53.681643,Browse,Tablet,North,Organic,Home,0.0,Yes
6597,USR03070,SES03070,2026-01-02 10:10:53.681643,Add to Cart,Tablet,North,Organic,Home,0.0,Yes
6598,USR03070,SES03070,2026-01-02 10:13:53.681643,Checkout,Tablet,North,Organic,Home,0.0,Yes
6599,USR03071,SES03071,2026-01-01 10:47:53.275694,Browse,Tablet,East,Email,Sports,0.0,Yes
6600,USR03072,SES03072,2026-01-01 11:13:03.016567,Browse,Tablet,East,Organic,Fashion,0.0,Yes
6601,USR03073,SES03073,2025-12-25 00:34:07.977107,Browse,Mobile,West,Social Media,Beauty,0.0,Yes
6602,USR03073,SES03073,2025-12-25 00:38:07.977107,Add to Cart,Mobile,West,Social Media,Beauty,0.0,Yes
6603,USR03073,SES03073,2025-12-25 00:42:07.977107,Checkout,Mobile,West,Social Media,Beauty,0.0,Yes
6604,USR03074,SES03074,2026-01-01 09:55:17.874957,Browse,Mobile,South,Email,Fashion,0.0,Yes
6605,USR03075,SES03075,2025-12-31 10:35:04.157598,Browse,Tablet,North,Email,Fashion,0.0,Yes
6606,USR03075,SES03075,2025-12-31 10:38:04.157598,Add to Cart,Tablet,North,Email,Fashion,0.0,Yes
6607,USR03076,SES03076,2025-12-22 11:39:57.465509,Browse,Tablet,North,Google Ads,Sports,0.0,Yes
6608,USR03076,SES03076,2025-12-22 11:42:57.465509,Add to Cart,Tablet,North,Google Ads,Sports,0.0,Yes
6609,USR03076,SES03076,2025-12-22 11:47:57.465509,Checkout,Tablet,North,Google Ads,Sports,0.0,Yes
6610,USR03076,SES03076,2025-12-22 11:51:57.465509,Purchase,Tablet,North,Google Ads,Sports,278.91,No
6611,USR03077,SES03077,2025-12-19 05:14:35.583377,Browse,Mobile,North,Google Ads,Sports,0.0,Yes
6612,USR03077,SES03077,2025-12-19 05:16:35.583377,Add to Cart,Mobile,North,Google Ads,Sports,0.0,Yes
6613,USR03077,SES03077,2025-12-19 05:18:35.583377,Checkout,Mobile,North,Google Ads,Sports,0.0,Yes
6614,USR03077,SES03077,2025-12-19 05:21:35.583377,Purchase,Mobile,North,Google Ads,Sports,145.0,No
6615,USR03078,SES03078,2025-12-25 08:46:35.918417,Browse,Mobile,North,Organic,Home,0.0,Yes
6616,USR03079,SES03079,2026-01-04 04:43:19.883645,Browse,Desktop,North,Google Ads,Sports,0.0,Yes
6617,USR03079,SES03079,2026-01-04 04:46:19.883645,Add to Cart,Desktop,North,Google Ads,Sports,0.0,Yes
6618,USR03079,SES03079,2026-01-04 04:48:19.883645,Checkout,Desktop,North,Google Ads,Sports,0.0,Yes
6619,USR03080,SES03080,2025-12-30 22:00:00.452698,Browse,Tablet,South,Social Media,Home,0.0,Yes
6620,USR03081,SES03081,2025-12-26 17:06:02.889979,Browse,Tablet,South,Google Ads,Home,0.0,Yes
6621,USR03081,SES03081,2025-12-26 17:11:02.889979,Add to Cart,Tablet,South,Google Ads,Home,0.0,Yes
6622,USR03082,SES03082,2025-12-26 00:07:21.713962,Browse,Desktop,East,Email,Beauty,0.0,Yes
6623,USR03082,SES03082,2025-12-26 00:10:21.713962,Add to Cart,Desktop,East,Email,Beauty,0.0,Yes
6624,USR03082,SES03082,2025-12-26 00:12:21.713962,Checkout,Desktop,East,Email,Beauty,0.0,Yes
6625,USR03083,SES03083,2026-01-01 11:39:30.821772,Browse,Desktop,North,Email,Beauty,0.0,Yes
6626,USR03083,SES03083,2026-01-01 11:42:30.821772,Add to Cart,Desktop,North,Email,Beauty,0.0,Yes
6627,USR03084,SES03084,2025-12-17 14:02:31.589851,Browse,Mobile,South,Email,Electronics,0.0,Yes
6628,USR03085,SES03085,2025-12-20 22:09:57.311231,Browse,Tablet,East,Google Ads,Electronics,0.0,Yes
6629,USR03085,SES03085,2025-12-20 22:12:57.311231,Add to Cart,Tablet,East,Google Ads,Electronics,0.0,Yes
6630,USR03086,SES03086,2025-12-10 23:44:06.388103,Browse,Mobile,West,Email,Beauty,0.0,Yes
6631,USR03087,SES03087,2025-12-24 15:58:32.434419,Browse,Desktop,West,Social Media,Electronics,0.0,Yes
6632,USR03088,SES03088,2026-01-07 20:48:41.320573,Browse,Desktop,North,Organic,Fashion,0.0,Yes
6633,USR03088,SES03088,2026-01-07 20:52:41.320573,Add to Cart,Desktop,North,Organic,Fashion,0.0,Yes
6634,USR03088,SES03088,2026-01-07 20:54:41.320573,Checkout,Desktop,North,Organic,Fashion,0.0,Yes
6635,USR03088,SES03088,2026-01-07 20:56:41.320573,Purchase,Desktop,North,Organic,Fashion,285.27,No
6636,USR03089,SES03089,2025-12-12 01:57:34.563599,Browse,Mobile,North,Organic,Beauty,0.0,Yes
6637,USR03089,SES03089,2025-12-12 01:59:34.563599,Add to Cart,Mobile,North,Organic,Beauty,0.0,Yes
6638,USR03089,SES03089,2025-12-12 02:04:34.563599,Checkout,Mobile,North,Organic,Beauty,0.0,Yes
6639,USR03090,SES03090,2025-12-27 12:29:20.644917,Browse,Mobile,South,Social Media,Electronics,0.0,Yes
6640,USR03091,SES03091,2025-12-10 13:53:03.231052,Browse,Mobile,North,Google Ads,Home,0.0,Yes
6641,USR03092,SES03092,2025-12-11 15:06:58.307164,Browse,Tablet,East,Email,Beauty,0.0,Yes
6642,USR03092,SES03092,2025-12-11 15:09:58.307164,Add to Cart,Tablet,East,Email,Beauty,0.0,Yes
6643,USR03093,SES03093,2025-12-24 15:46:51.373904,Browse,Desktop,South,Email,Electronics,0.0,Yes
6644,USR03094,SES03094,2025-12-20 01:25:16.287339,Browse,Mobile,East,Organic,Sports,0.0,Yes
6645,USR03094,SES03094,2025-12-20 01:29:16.287339,Add to Cart,Mobile,East,Organic,Sports,0.0,Yes
6646,USR03094,SES03094,2025-12-20 01:33:16.287339,Checkout,Mobile,East,Organic,Sports,0.0,Yes
6647,USR03095,SES03095,2025-12-14 11:45:48.082731,Browse,Desktop,West,Organic,Fashion,0.0,Yes
6648,USR03096,SES03096,2025-12-12 12:09:27.722946,Browse,Tablet,East,Organic,Fashion,0.0,Yes
6649,USR03096,SES03096,2025-12-12 12:14:27.722946,Add to Cart,Tablet,East,Organic,Fashion,0.0,Yes
6650,USR03097,SES03097,2025-12-10 08:16:31.732641,Browse,Mobile,North,Google Ads,Beauty,0.0,Yes
6651,USR03097,SES03097,2025-12-10 08:19:31.732641,Add to Cart,Mobile,North,Google Ads,Beauty,0.0,Yes
6652,USR03097,SES03097,2025-12-10 08:24:31.732641,Checkout,Mobile,North,Google Ads,Beauty,0.0,Yes
6653,USR03098,SES03098,2025-12-28 12:34:30.807615,Browse,Desktop,North,Organic,Fashion,0.0,Yes
6654,USR03098,SES03098,2025-12-28 12:36:30.807615,Add to Cart,Desktop,North,Organic,Fashion,0.0,Yes
6655,USR03099,SES03099,2026-01-04 04:40:56.675680,Browse,Mobile,West,Social Media,Beauty,0.0,Yes
6656,USR03100,SES03100,2025-12-12 05:21:36.154945,Browse,Mobile,South,Google Ads,Beauty,0.0,Yes
6657,USR03101,SES03101,2025-12-29 08:42:25.772946,Browse,Tablet,East,Google Ads,Beauty,0.0,Yes
6658,USR03101,SES03101,2025-12-29 08:46:25.772946,Add to Cart,Tablet,East,Google Ads,Beauty,0.0,Yes
6659,USR03101,SES03101,2025-12-29 08:49:25.772946,Checkout,Tablet,East,Google Ads,Beauty,0.0,Yes
6660,USR03102,SES03102,2025-12-29 08:50:21.461088,Browse,Desktop,East,Google Ads,Sports,0.0,Yes
6661,USR03102,SES03102,2025-12-29 08:53:21.461088,Add to Cart,Desktop,East,Google Ads,Sports,0.0,Yes
6662,USR03102,SES03102,2025-12-29 08:56:21.461088,Checkout,Desktop,East,Google Ads,Sports,0.0,Yes
6663,USR03103,SES03103,2025-12-16 04:39:19.003056,Browse,Desktop,South,Social Media,Beauty,0.0,Yes
6664,USR03103,SES03103,2025-12-16 04:43:19.003056,Add to Cart,Desktop,South,Social Media,Beauty,0.0,Yes
6665,USR03104,SES03104,2025-12-25 04:09:36.637956,Browse,Desktop,South,Social Media,Sports,0.0,Yes
6666,USR03105,SES03105,2025-12-31 12:54:43.228696,Browse,Tablet,South,Google Ads,Fashion,0.0,Yes
6667,USR03105,SES03105,2025-12-31 12:59:43.228696,Add to Cart,Tablet,South,Google Ads,Fashion,0.0,Yes
6668,USR03106,SES03106,2025-12-24 13:11:31.682886,Browse,Desktop,North,Email,Electronics,0.0,Yes
6669,USR03106,SES03106,2025-12-24 13:15:31.682886,Add to Cart,Desktop,North,Email,Electronics,0.0,Yes
6670,USR03106,SES03106,2025-12-24 13:19:31.682886,Checkout,Desktop,North,Email,Electronics,0.0,Yes
6671,USR03107,SES03107,2025-12-30 01:54:10.730929,Browse,Tablet,South,Organic,Sports,0.0,Yes
6672,USR03107,SES03107,2025-12-30 01:59:10.730929,Add to Cart,Tablet,South,Organic,Sports,0.0,Yes
6673,USR03108,SES03108,2025-12-25 14:47:41.974002,Browse,Desktop,North,Social Media,Fashion,0.0,Yes
6674,USR03109,SES03109,2026-01-04 23:19:33.012152,Browse,Desktop,South,Social Media,Fashion,0.0,Yes
6675,USR03109,SES03109,2026-01-04 23:21:33.012152,Add to Cart,Desktop,South,Social Media,Fashion,0.0,Yes
6676,USR03109,SES03109,2026-01-04 23:23:33.012152,Checkout,Desktop,South,Social Media,Fashion,0.0,Yes
6677,USR03110,SES03110,2025-12-29 15:03:16.594474,Browse,Desktop,North,Social Media,Fashion,0.0,Yes
6678,USR03110,SES03110,2025-12-29 15:05:16.594474,Add to Cart,Desktop,North,Social Media,Fashion,0.0,Yes
6679,USR03111,SES03111,2026-01-04 05:06:58.498195,Browse,Tablet,West,Email,Home,0.0,Yes
6680,USR03111,SES03111,2026-01-04 05:08:58.498195,Add to Cart,Tablet,West,Email,Home,0.0,Yes
6681,USR03111,SES03111,2026-01-04 05:13:58.498195,Checkout,Tablet,West,Email,Home,0.0,Yes
6682,USR03112,SES03112,2025-12-26 04:36:45.600685,Browse,Tablet,East,Social Media,Home,0.0,Yes
6683,USR03113,SES03113,2026-01-04 18:54:00.544601,Browse,Mobile,South,Email,Beauty,0.0,Yes
6684,USR03114,SES03114,2025-12-16 12:23:20.173880,Browse,Mobile,South,Social Media,Sports,0.0,Yes
6685,USR03114,SES03114,2025-12-16 12:27:20.173880,Add to Cart,Mobile,South,Social Media,Sports,0.0,Yes
6686,USR03114,SES03114,2025-12-16 12:30:20.173880,Checkout,Mobile,South,Social Media,Sports,0.0,Yes
6687,USR03114,SES03114,2025-12-16 12:34:20.173880,Purchase,Mobile,South,Social Media,Sports,185.14,No
6688,USR03115,SES03115,2025-12-23 18:54:06.472116,Browse,Tablet,South,Social Media,Home,0.0,Yes
6689,USR03115,SES03115,2025-12-23 18:59:06.472116,Add to Cart,Tablet,South,Social Media,Home,0.0,Yes
6690,USR03116,SES03116,2025-12-25 17:33:35.677804,Browse,Desktop,East,Google Ads,Fashion,0.0,Yes
6691,USR03117,SES03117,2025-12-10 04:38:15.407324,Browse,Mobile,West,Social Media,Electronics,0.0,Yes
6692,USR03118,SES03118,2025-12-23 21:18:26.005775,Browse,Mobile,South,Social Media,Electronics,0.0,Yes
6693,USR03118,SES03118,2025-12-23 21:21:26.005775,Add to Cart,Mobile,South,Social Media,Electronics,0.0,Yes
6694,USR03119,SES03119,2025-12-17 08:20:35.633506,Browse,Desktop,North,Google Ads,Electronics,0.0,Yes
6695,USR03120,SES03120,2025-12-17 15:05:34.419852,Browse,Mobile,East,Organic,Beauty,0.0,Yes
6696,USR03120,SES03120,2025-12-17 15:08:34.419852,Add to Cart,Mobile,East,Organic,Beauty,0.0,Yes
6697,USR03120,SES03120,2025-12-17 15:13:34.419852,Checkout,Mobile,East,Organic,Beauty,0.0,Yes
6698,USR03121,SES03121,2026-01-01 09:49:48.790765,Browse,Mobile,East,Email,Home,0.0,Yes
6699,USR03121,SES03121,2026-01-01 09:53:48.790765,Add to Cart,Mobile,East,Email,Home,0.0,Yes
6700,USR03122,SES03122,2026-01-04 02:37:31.843603,Browse,Desktop,West,Google Ads,Beauty,0.0,Yes
6701,USR03122,SES03122,2026-01-04 02:39:31.843603,Add to Cart,Desktop,West,Google Ads,Beauty,0.0,Yes
6702,USR03123,SES03123,2026-01-05 07:50:41.303195,Browse,Mobile,North,Organic,Sports,0.0,Yes
6703,USR03123,SES03123,2026-01-05 07:52:41.303195,Add to Cart,Mobile,North,Organic,Sports,0.0,Yes
6704,USR03124,SES03124,2025-12-30 19:42:58.836470,Browse,Tablet,West,Google Ads,Home,0.0,Yes
6705,USR03124,SES03124,2025-12-30 19:47:58.836470,Add to Cart,Tablet,West,Google Ads,Home,0.0,Yes
6706,USR03125,SES03125,2026-01-07 09:44:22.691085,Browse,Tablet,North,Google Ads,Electronics,0.0,Yes
6707,USR03125,SES03125,2026-01-07 09:46:22.691085,Add to Cart,Tablet,North,Google Ads,Electronics,0.0,Yes
6708,USR03126,SES03126,2025-12-31 20:05:48.699810,Browse,Desktop,South,Email,Beauty,0.0,Yes
6709,USR03126,SES03126,2025-12-31 20:07:48.699810,Add to Cart,Desktop,South,Email,Beauty,0.0,Yes
6710,USR03126,SES03126,2025-12-31 20:11:48.699810,Checkout,Desktop,South,Email,Beauty,0.0,Yes
6711,USR03127,SES03127,2025-12-09 21:39:09.921222,Browse,Mobile,North,Email,Electronics,0.0,Yes
6712,USR03127,SES03127,2025-12-09 21:43:09.921222,Add to Cart,Mobile,North,Email,Electronics,0.0,Yes
6713,USR03127,SES03127,2025-12-09 21:48:09.921222,Checkout,Mobile,North,Email,Electronics,0.0,Yes
6714,USR03128,SES03128,2025-12-10 02:37:12.908100,Browse,Tablet,West,Social Media,Beauty,0.0,Yes
6715,USR03129,SES03129,2025-12-23 15:32:31.148373,Browse,Tablet,East,Google Ads,Beauty,0.0,Yes
6716,USR03129,SES03129,2025-12-23 15:37:31.148373,Add to Cart,Tablet,East,Google Ads,Beauty,0.0,Yes
6717,USR03129,SES03129,2025-12-23 15:39:31.148373,Checkout,Tablet,East,Google Ads,Beauty,0.0,Yes
6718,USR03130,SES03130,2026-01-03 03:50:02.476105,Browse,Desktop,East,Social Media,Fashion,0.0,Yes
6719,USR03130,SES03130,2026-01-03 03:53:02.476105,Add to Cart,Desktop,East,Social Media,Fashion,0.0,Yes
6720,USR03130,SES03130,2026-01-03 03:57:02.476105,Checkout,Desktop,East,Social Media,Fashion,0.0,Yes
6721,USR03131,SES03131,2025-12-13 08:26:07.022059,Browse,Desktop,West,Email,Beauty,0.0,Yes
6722,USR03131,SES03131,2025-12-13 08:31:07.022059,Add to Cart,Desktop,West,Email,Beauty,0.0,Yes
6723,USR03131,SES03131,2025-12-13 08:36:07.022059,Checkout,Desktop,West,Email,Beauty,0.0,Yes
6724,USR03132,SES03132,2026-01-08 10:34:07.282279,Browse,Desktop,East,Organic,Home,0.0,Yes
6725,USR03132,SES03132,2026-01-08 10:36:07.282279,Add to Cart,Desktop,East,Organic,Home,0.0,Yes
6726,USR03132,SES03132,2026-01-08 10:39:07.282279,Checkout,Desktop,East,Organic,Home,0.0,Yes
6727,USR03133,SES03133,2026-01-02 20:42:01.955341,Browse,Desktop,North,Social Media,Fashion,0.0,Yes
6728,USR03133,SES03133,2026-01-02 20:44:01.955341,Add to Cart,Desktop,North,Social Media,Fashion,0.0,Yes
6729,USR03133,SES03133,2026-01-02 20:46:01.955341,Checkout,Desktop,North,Social Media,Fashion,0.0,Yes
6730,USR03134,SES03134,2025-12-14 05:06:22.661779,Browse,Desktop,South,Email,Home,0.0,Yes
6731,USR03134,SES03134,2025-12-14 05:11:22.661779,Add to Cart,Desktop,South,Email,Home,0.0,Yes
6732,USR03135,SES03135,2025-12-16 15:17:45.498597,Browse,Mobile,West,Google Ads,Beauty,0.0,Yes
6733,USR03135,SES03135,2025-12-16 15:21:45.498597,Add to Cart,Mobile,West,Google Ads,Beauty,0.0,Yes
6734,USR03135,SES03135,2025-12-16 15:26:45.498597,Checkout,Mobile,West,Google Ads,Beauty,0.0,Yes
6735,USR03136,SES03136,2025-12-10 01:40:09.480540,Browse,Desktop,South,Google Ads,Fashion,0.0,Yes
6736,USR03136,SES03136,2025-12-10 01:42:09.480540,Add to Cart,Desktop,South,Google Ads,Fashion,0.0,Yes
6737,USR03137,SES03137,2025-12-22 10:01:36.248757,Browse,Desktop,East,Email,Beauty,0.0,Yes
6738,USR03137,SES03137,2025-12-22 10:06:36.248757,Add to Cart,Desktop,East,Email,Beauty,0.0,Yes
6739,USR03138,SES03138,2026-01-03 00:35:54.409223,Browse,Tablet,South,Social Media,Electronics,0.0,Yes
6740,USR03139,SES03139,2025-12-26 14:25:32.675953,Browse,Desktop,North,Email,Sports,0.0,Yes
6741,USR03139,SES03139,2025-12-26 14:30:32.675953,Add to Cart,Desktop,North,Email,Sports,0.0,Yes
6742,USR03140,SES03140,2025-12-29 15:46:54.269629,Browse,Mobile,South,Organic,Fashion,0.0,Yes
6743,USR03140,SES03140,2025-12-29 15:51:54.269629,Add to Cart,Mobile,South,Organic,Fashion,0.0,Yes
6744,USR03141,SES03141,2025-12-18 06:23:43.719438,Browse,Desktop,East,Organic,Electronics,0.0,Yes
6745,USR03142,SES03142,2025-12-30 10:47:59.319046,Browse,Mobile,North,Organic,Sports,0.0,Yes
6746,USR03142,SES03142,2025-12-30 10:51:59.319046,Add to Cart,Mobile,North,Organic,Sports,0.0,Yes
6747,USR03143,SES03143,2025-12-20 02:58:46.179913,Browse,Tablet,East,Organic,Fashion,0.0,Yes
6748,USR03143,SES03143,2025-12-20 03:03:46.179913,Add to Cart,Tablet,East,Organic,Fashion,0.0,Yes
6749,USR03143,SES03143,2025-12-20 03:06:46.179913,Checkout,Tablet,East,Organic,Fashion,0.0,Yes
6750,USR03144,SES03144,2025-12-20 01:50:42.164294,Browse,Desktop,South,Email,Electronics,0.0,Yes
6751,USR03145,SES03145,2026-01-07 03:21:57.374775,Browse,Desktop,North,Social Media,Sports,0.0,Yes
6752,USR03145,SES03145,2026-01-07 03:24:57.374775,Add to Cart,Desktop,North,Social Media,Sports,0.0,Yes
6753,USR03146,SES03146,2025-12-22 02:27:06.601938,Browse,Desktop,East,Email,Beauty,0.0,Yes
6754,USR03146,SES03146,2025-12-22 02:29:06.601938,Add to Cart,Desktop,East,Email,Beauty,0.0,Yes
6755,USR03146,SES03146,2025-12-22 02:31:06.601938,Checkout,Desktop,East,Email,Beauty,0.0,Yes
6756,USR03146,SES03146,2025-12-22 02:34:06.601938,Purchase,Desktop,East,Email,Beauty,213.52,No
6757,USR03147,SES03147,2026-01-03 10:19:47.282197,Browse,Desktop,East,Google Ads,Beauty,0.0,Yes
6758,USR03148,SES03148,2026-01-05 12:40:03.471595,Browse,Tablet,West,Google Ads,Home,0.0,Yes
6759,USR03149,SES03149,2025-12-27 19:58:55.867291,Browse,Tablet,West,Google Ads,Beauty,0.0,Yes
